TRAV_ID	ACT_TYPE	LINK	DES_ARR_TIME	NOTES
5511	h	500	0	
5511	h	2000	28800	
5512	h	400	0	
5512	h	2000	28800	
5513	h	100	0	
5513	h	2000	28800	
5514	h	100	0	
5514	h	1900	20885	
5515	h	200	0	
5515	h	2000	28800	
5516	h	500	0	
5516	h	1900	82800	
5517	h	300	0	
5517	h	2000	28800	
5518	h	300	0	
5518	h	2000	28800	
5519	h	100	0	
5519	h	2000	2769	
5520	h	300	0	
5520	h	1900	28800	
5521	h	200	0	
5521	h	1900	28800	
5522	h	300	0	
5522	h	2000	55732	
5523	h	200	0	
5523	h	1900	28800	
5524	h	300	0	
5524	h	2000	74486	
5525	h	300	0	
5525	h	1900	1147	
5526	h	400	0	
5526	h	1900	28800	
5527	h	100	0	
5527	h	2000	33417	
5528	h	500	0	
5528	h	1900	18041	
5529	h	400	0	
5529	h	1900	28800	
5530	h	100	0	
5530	h	1900	18348	
5531	h	400	0	
5531	h	1900	52089	
5532	h	400	0	
5532	h	2000	3583	
5533	h	500	0	
5533	h	2000	28800	
5534	h	400	0	
5534	h	2000	28800	
5535	h	100	0	
5535	h	1900	28800	
5536	h	500	0	
5536	h	1900	17310	
5537	h	300	0	
5537	h	1900	8342	
5538	h	200	0	
5538	h	1900	39925	
5539	h	500	0	
5539	h	2000	28800	
5540	h	500	0	
5540	h	1900	80403	
5541	h	500	0	
5541	h	1900	79478	
5542	h	400	0	
5542	h	2000	73360	
5543	h	200	0	
5543	h	2000	28800	
5544	h	200	0	
5544	h	2000	5970	
5545	h	200	0	
5545	h	2000	28800	
5546	h	100	0	
5546	h	1900	14974	
5547	h	300	0	
5547	h	1900	28800	
5548	h	100	0	
5548	h	2000	68113	
5549	h	400	0	
5549	h	2000	28800	
5550	h	300	0	
5550	h	1900	42884	
5551	h	300	0	
5551	h	1900	31438	
5552	h	200	0	
5552	h	1900	28800	
5553	h	300	0	
5553	h	2000	28800	
5554	h	400	0	
5554	h	2000	28800	
5555	h	300	0	
5555	h	2000	28800	
5556	h	100	0	
5556	h	1900	28800	
5557	h	400	0	
5557	h	2000	30910	
5558	h	300	0	
5558	h	1900	5246	
5559	h	400	0	
5559	h	2000	73209	
5560	h	300	0	
5560	h	1900	28800	
5561	h	500	0	
5561	h	2000	55998	
5562	h	500	0	
5562	h	2000	90	
5563	h	400	0	
5563	h	2000	50985	
5564	h	200	0	
5564	h	1900	28800	
5565	h	500	0	
5565	h	1900	29365	
5566	h	300	0	
5566	h	2000	4712	
5567	h	500	0	
5567	h	1900	28800	
5568	h	100	0	
5568	h	1900	28800	
5569	h	400	0	
5569	h	2000	60071	
5570	h	200	0	
5570	h	2000	41900	
5571	h	300	0	
5571	h	1900	28800	
5572	h	200	0	
5572	h	2000	47004	
5573	h	100	0	
5573	h	2000	64274	
5574	h	500	0	
5574	h	2000	28800	
5575	h	300	0	
5575	h	1900	28800	
5576	h	400	0	
5576	h	1900	28800	
5577	h	300	0	
5577	h	2000	28800	
5578	h	400	0	
5578	h	1900	2334	
5579	h	500	0	
5579	h	1900	28800	
5580	h	100	0	
5580	h	2000	37543	
5581	h	500	0	
5581	h	2000	23213	
5582	h	100	0	
5582	h	2000	28800	
5583	h	500	0	
5583	h	1900	28800	
5584	h	300	0	
5584	h	1900	28800	
5585	h	100	0	
5585	h	1900	78929	
5586	h	300	0	
5586	h	1900	28800	
5587	h	500	0	
5587	h	2000	20511	
5588	h	500	0	
5588	h	1900	54550	
5589	h	500	0	
5589	h	2000	28800	
5590	h	100	0	
5590	h	2000	65847	
5591	h	400	0	
5591	h	2000	28800	
5592	h	300	0	
5592	h	2000	65479	
5593	h	100	0	
5593	h	1900	16054	
5594	h	200	0	
5594	h	2000	28800	
5595	h	100	0	
5595	h	2000	28800	
5596	h	300	0	
5596	h	1900	28800	
5597	h	500	0	
5597	h	2000	28843	
5598	h	400	0	
5598	h	2000	28800	
5599	h	500	0	
5599	h	2000	28800	
5600	h	200	0	
5600	h	1900	28800	
5601	h	200	0	
5601	h	2000	34601	
5602	h	500	0	
5602	h	2000	28800	
5603	h	100	0	
5603	h	2000	78660	
5604	h	400	0	
5604	h	1900	4591	
5605	h	500	0	
5605	h	2000	49815	
5606	h	200	0	
5606	h	2000	28800	
5607	h	500	0	
5607	h	2000	73529	
5608	h	500	0	
5608	h	1900	28800	
5609	h	300	0	
5609	h	1900	28800	
5610	h	500	0	
5610	h	2000	28800	
5611	h	500	0	
5611	h	2000	28800	
5612	h	400	0	
5612	h	2000	28800	
5613	h	200	0	
5613	h	2000	19386	
5614	h	300	0	
5614	h	2000	71365	
5615	h	100	0	
5615	h	2000	28800	
5616	h	400	0	
5616	h	1900	28800	
5617	h	200	0	
5617	h	2000	28800	
5618	h	200	0	
5618	h	1900	28800	
5619	h	400	0	
5619	h	1900	11179	
5620	h	500	0	
5620	h	2000	28800	
5621	h	400	0	
5621	h	1900	18144	
5622	h	300	0	
5622	h	2000	28800	
5623	h	300	0	
5623	h	2000	28800	
5624	h	200	0	
5624	h	2000	60885	
5625	h	200	0	
5625	h	2000	28800	
5626	h	300	0	
5626	h	1900	28800	
5627	h	500	0	
5627	h	1900	58613	
5628	h	200	0	
5628	h	2000	66842	
5629	h	100	0	
5629	h	2000	26671	
5630	h	400	0	
5630	h	2000	28800	
5631	h	400	0	
5631	h	2000	28800	
5632	h	100	0	
5632	h	2000	21228	
5633	h	300	0	
5633	h	1900	28800	
5634	h	400	0	
5634	h	2000	37279	
5635	h	300	0	
5635	h	2000	28800	
5636	h	400	0	
5636	h	1900	28800	
5637	h	200	0	
5637	h	1900	28800	
5638	h	500	0	
5638	h	2000	28800	
5639	h	100	0	
5639	h	1900	28916	
5640	h	100	0	
5640	h	2000	12833	
5641	h	400	0	
5641	h	1900	28800	
5642	h	200	0	
5642	h	1900	28800	
5643	h	400	0	
5643	h	2000	28800	
5644	h	100	0	
5644	h	2000	28800	
5645	h	100	0	
5645	h	1900	28800	
5646	h	400	0	
5646	h	2000	28800	
5647	h	300	0	
5647	h	1900	47803	
5648	h	100	0	
5648	h	2000	26146	
5649	h	100	0	
5649	h	2000	69526	
5650	h	300	0	
5650	h	2000	78310	
5651	h	400	0	
5651	h	1900	30824	
5652	h	300	0	
5652	h	2000	40958	
5653	h	100	0	
5653	h	1900	82800	
5654	h	400	0	
5654	h	2000	28800	
5655	h	400	0	
5655	h	2000	40602	
5656	h	100	0	
5656	h	2000	10829	
5657	h	100	0	
5657	h	1900	28800	
5658	h	300	0	
5658	h	2000	28800	
5659	h	100	0	
5659	h	2000	51214	
5660	h	100	0	
5660	h	2000	55269	
5661	h	200	0	
5661	h	1900	28800	
5662	h	200	0	
5662	h	2000	46019	
5663	h	400	0	
5663	h	1900	28800	
5664	h	200	0	
5664	h	2000	2510	
5665	h	100	0	
5665	h	1900	82800	
5666	h	400	0	
5666	h	1900	28800	
5667	h	100	0	
5667	h	1900	28800	
5668	h	100	0	
5668	h	2000	28800	
5669	h	500	0	
5669	h	1900	51146	
5670	h	100	0	
5670	h	2000	49539	
5671	h	200	0	
5671	h	2000	28800	
5672	h	100	0	
5672	h	2000	28800	
5673	h	200	0	
5673	h	1900	19320	
5674	h	500	0	
5674	h	1900	53707	
5675	h	500	0	
5675	h	1900	82153	
5676	h	100	0	
5676	h	2000	60188	
5677	h	500	0	
5677	h	1900	28800	
5678	h	300	0	
5678	h	2000	28800	
5679	h	400	0	
5679	h	1900	23345	
5680	h	200	0	
5680	h	1900	28800	
5681	h	400	0	
5681	h	1900	28800	
5682	h	500	0	
5682	h	2000	28800	
5683	h	100	0	
5683	h	1900	28800	
5684	h	200	0	
5684	h	2000	28800	
5685	h	100	0	
5685	h	1900	42376	
5686	h	200	0	
5686	h	2000	45897	
5687	h	300	0	
5687	h	2000	28800	
5688	h	100	0	
5688	h	1900	28800	
5689	h	400	0	
5689	h	1900	3993	
5690	h	400	0	
5690	h	2000	28800	
5691	h	400	0	
5691	h	1900	28800	
5692	h	200	0	
5692	h	2000	13293	
5693	h	500	0	
5693	h	2000	74591	
5694	h	300	0	
5694	h	2000	28800	
5695	h	300	0	
5695	h	2000	28800	
5696	h	500	0	
5696	h	2000	79873	
5697	h	200	0	
5697	h	1900	28800	
5698	h	400	0	
5698	h	2000	28800	
5699	h	500	0	
5699	h	2000	28800	
5700	h	400	0	
5700	h	2000	28800	
5701	h	100	0	
5701	h	1900	16849	
5702	h	200	0	
5702	h	1900	17687	
5703	h	400	0	
5703	h	2000	76465	
5704	h	400	0	
5704	h	1900	25281	
5705	h	300	0	
5705	h	2000	82800	
5706	h	500	0	
5706	h	2000	82800	
5707	h	100	0	
5707	h	2000	65090	
5708	h	200	0	
5708	h	1900	28800	
5709	h	300	0	
5709	h	1900	28800	
5710	h	400	0	
5710	h	1900	42915	
5711	h	200	0	
5711	h	2000	28800	
5712	h	500	0	
5712	h	1900	78176	
5713	h	500	0	
5713	h	1900	28800	
5714	h	200	0	
5714	h	2000	7774	
5715	h	400	0	
5715	h	2000	28800	
5716	h	200	0	
5716	h	2000	1015	
5717	h	400	0	
5717	h	1900	75328	
5718	h	300	0	
5718	h	1900	28800	
5719	h	300	0	
5719	h	2000	28800	
5720	h	200	0	
5720	h	2000	42425	
5721	h	200	0	
5721	h	1900	39431	
5722	h	100	0	
5722	h	1900	44784	
5723	h	400	0	
5723	h	1900	28800	
5724	h	400	0	
5724	h	2000	28800	
5725	h	400	0	
5725	h	1900	13861	
5726	h	200	0	
5726	h	1900	28800	
5727	h	400	0	
5727	h	1900	28800	
5728	h	400	0	
5728	h	2000	22644	
5729	h	200	0	
5729	h	2000	55545	
5730	h	100	0	
5730	h	2000	17508	
5731	h	400	0	
5731	h	2000	28800	
5732	h	500	0	
5732	h	2000	40795	
5733	h	500	0	
5733	h	1900	28800	
5734	h	400	0	
5734	h	2000	28800	
5735	h	400	0	
5735	h	1900	45131	
5736	h	300	0	
5736	h	2000	28800	
5737	h	100	0	
5737	h	1900	28800	
5738	h	100	0	
5738	h	2000	26322	
5739	h	400	0	
5739	h	1900	51751	
5740	h	500	0	
5740	h	2000	28800	
5741	h	300	0	
5741	h	2000	34981	
5742	h	500	0	
5742	h	1900	30663	
5743	h	500	0	
5743	h	1900	33784	
5744	h	300	0	
5744	h	2000	28800	
5745	h	100	0	
5745	h	1900	28800	
5746	h	400	0	
5746	h	2000	43857	
5747	h	100	0	
5747	h	2000	45588	
5748	h	500	0	
5748	h	2000	28800	
5749	h	500	0	
5749	h	1900	28800	
5750	h	100	0	
5750	h	1900	63832	
5751	h	400	0	
5751	h	1900	28800	
5752	h	300	0	
5752	h	2000	28800	
5753	h	200	0	
5753	h	2000	28800	
5754	h	300	0	
5754	h	2000	28800	
5755	h	200	0	
5755	h	1900	407	
5756	h	200	0	
5756	h	1900	82800	
5757	h	200	0	
5757	h	2000	27531	
5758	h	300	0	
5758	h	1900	28800	
5759	h	500	0	
5759	h	2000	19509	
5760	h	200	0	
5760	h	1900	28800	
5761	h	200	0	
5761	h	1900	28800	
5762	h	200	0	
5762	h	1900	19648	
5763	h	300	0	
5763	h	2000	28800	
5764	h	500	0	
5764	h	1900	39612	
5765	h	500	0	
5765	h	1900	28800	
5766	h	100	0	
5766	h	2000	31755	
5767	h	100	0	
5767	h	2000	82800	
5768	h	100	0	
5768	h	1900	72710	
5769	h	300	0	
5769	h	1900	39907	
5770	h	200	0	
5770	h	2000	13965	
5771	h	100	0	
5771	h	2000	28800	
5772	h	400	0	
5772	h	2000	69063	
5773	h	300	0	
5773	h	1900	28800	
5774	h	200	0	
5774	h	1900	28800	
5775	h	500	0	
5775	h	1900	28800	
5776	h	100	0	
5776	h	1900	20122	
5777	h	300	0	
5777	h	1900	38102	
5778	h	500	0	
5778	h	2000	22818	
5779	h	400	0	
5779	h	2000	47472	
5780	h	500	0	
5780	h	2000	22344	
5781	h	400	0	
5781	h	2000	81325	
5782	h	500	0	
5782	h	1900	28800	
5783	h	100	0	
5783	h	2000	12867	
5784	h	400	0	
5784	h	1900	28800	
5785	h	200	0	
5785	h	2000	28800	
5786	h	500	0	
5786	h	2000	28800	
5787	h	500	0	
5787	h	2000	28800	
5788	h	200	0	
5788	h	2000	28800	
5789	h	400	0	
5789	h	2000	28800	
5790	h	400	0	
5790	h	1900	28800	
5791	h	200	0	
5791	h	2000	28800	
5792	h	300	0	
5792	h	1900	22641	
5793	h	200	0	
5793	h	2000	54992	
5794	h	400	0	
5794	h	1900	4459	
5795	h	500	0	
5795	h	1900	82187	
5796	h	100	0	
5796	h	1900	28800	
5797	h	300	0	
5797	h	1900	28800	
5798	h	100	0	
5798	h	2000	22669	
5799	h	400	0	
5799	h	1900	82602	
5800	h	300	0	
5800	h	1900	78429	
5801	h	500	0	
5801	h	2000	46916	
5802	h	200	0	
5802	h	1900	28800	
5803	h	500	0	
5803	h	1900	28800	
5804	h	400	0	
5804	h	1900	28800	
5805	h	300	0	
5805	h	2000	28800	
5806	h	200	0	
5806	h	1900	28800	
5807	h	200	0	
5807	h	2000	28800	
5808	h	500	0	
5808	h	1900	28800	
5809	h	100	0	
5809	h	1900	28800	
5810	h	300	0	
5810	h	2000	723	
5811	h	400	0	
5811	h	1900	29591	
5812	h	400	0	
5812	h	1900	28800	
5813	h	300	0	
5813	h	2000	45560	
5814	h	300	0	
5814	h	1900	28800	
5815	h	300	0	
5815	h	1900	28800	
5816	h	300	0	
5816	h	2000	28800	
5817	h	400	0	
5817	h	1900	81723	
5818	h	100	0	
5818	h	2000	28800	
5819	h	200	0	
5819	h	1900	28800	
5820	h	200	0	
5820	h	1900	28800	
5821	h	400	0	
5821	h	2000	28800	
5822	h	100	0	
5822	h	1900	28800	
5823	h	400	0	
5823	h	2000	54565	
5824	h	100	0	
5824	h	1900	6611	
5825	h	500	0	
5825	h	2000	28800	
5826	h	200	0	
5826	h	1900	3727	
5827	h	300	0	
5827	h	2000	28800	
5828	h	300	0	
5828	h	1900	28800	
5829	h	400	0	
5829	h	2000	77178	
5830	h	500	0	
5830	h	1900	28800	
5831	h	400	0	
5831	h	1900	28800	
5832	h	100	0	
5832	h	1900	81289	
5833	h	200	0	
5833	h	1900	14008	
5834	h	300	0	
5834	h	2000	28800	
5835	h	500	0	
5835	h	2000	39544	
5836	h	200	0	
5836	h	1900	28800	
5837	h	200	0	
5837	h	1900	58912	
5838	h	100	0	
5838	h	1900	82800	
5839	h	400	0	
5839	h	2000	21854	
5840	h	400	0	
5840	h	1900	28800	
5841	h	100	0	
5841	h	2000	55415	
5842	h	100	0	
5842	h	2000	16769	
5843	h	300	0	
5843	h	2000	28800	
5844	h	100	0	
5844	h	2000	14944	
5845	h	300	0	
5845	h	2000	28800	
5846	h	500	0	
5846	h	1900	28800	
5847	h	300	0	
5847	h	1900	29653	
5848	h	500	0	
5848	h	1900	28800	
5849	h	400	0	
5849	h	2000	82800	
5850	h	200	0	
5850	h	1900	38036	
5851	h	200	0	
5851	h	2000	5922	
5852	h	200	0	
5852	h	1900	28800	
5853	h	500	0	
5853	h	1900	28800	
5854	h	100	0	
5854	h	2000	28800	
5855	h	200	0	
5855	h	2000	28800	
5856	h	400	0	
5856	h	2000	28800	
5857	h	400	0	
5857	h	1900	28800	
5858	h	200	0	
5858	h	1900	31105	
5859	h	300	0	
5859	h	2000	28800	
5860	h	400	0	
5860	h	2000	28800	
5861	h	400	0	
5861	h	2000	82800	
5862	h	200	0	
5862	h	2000	74756	
5863	h	400	0	
5863	h	2000	28800	
5864	h	300	0	
5864	h	2000	28800	
5865	h	100	0	
5865	h	1900	67603	
5866	h	100	0	
5866	h	2000	64819	
5867	h	500	0	
5867	h	1900	16067	
5868	h	500	0	
5868	h	2000	28800	
5869	h	100	0	
5869	h	1900	28800	
5870	h	100	0	
5870	h	1900	74073	
5871	h	100	0	
5871	h	2000	79135	
5872	h	300	0	
5872	h	2000	28800	
5873	h	500	0	
5873	h	1900	28800	
5874	h	200	0	
5874	h	2000	12709	
5875	h	200	0	
5875	h	2000	23102	
5876	h	400	0	
5876	h	2000	28800	
5877	h	400	0	
5877	h	2000	2306	
5878	h	300	0	
5878	h	1900	28800	
5879	h	200	0	
5879	h	2000	51385	
5880	h	200	0	
5880	h	1900	61963	
5881	h	400	0	
5881	h	1900	28800	
5882	h	200	0	
5882	h	2000	28800	
5883	h	200	0	
5883	h	1900	28800	
5884	h	100	0	
5884	h	2000	76133	
5885	h	300	0	
5885	h	1900	28800	
5886	h	400	0	
5886	h	1900	42409	
5887	h	100	0	
5887	h	2000	28800	
5888	h	100	0	
5888	h	2000	60021	
5889	h	200	0	
5889	h	2000	28800	
5890	h	300	0	
5890	h	1900	28800	
5891	h	300	0	
5891	h	1900	29178	
5892	h	200	0	
5892	h	1900	28800	
5893	h	300	0	
5893	h	1900	76978	
5894	h	500	0	
5894	h	2000	28800	
5895	h	400	0	
5895	h	1900	81555	
5896	h	400	0	
5896	h	1900	28800	
5897	h	400	0	
5897	h	2000	66922	
5898	h	300	0	
5898	h	1900	76580	
5899	h	500	0	
5899	h	1900	28800	
5900	h	300	0	
5900	h	1900	29620	
5901	h	200	0	
5901	h	2000	32653	
5902	h	200	0	
5902	h	1900	28800	
5903	h	400	0	
5903	h	2000	56105	
5904	h	300	0	
5904	h	2000	28800	
5905	h	200	0	
5905	h	2000	28800	
5906	h	500	0	
5906	h	1900	28800	
5907	h	300	0	
5907	h	2000	28800	
5908	h	400	0	
5908	h	2000	28800	
5909	h	400	0	
5909	h	1900	22964	
5910	h	300	0	
5910	h	2000	36658	
5911	h	100	0	
5911	h	2000	28800	
5912	h	200	0	
5912	h	2000	28800	
5913	h	400	0	
5913	h	2000	43424	
5914	h	500	0	
5914	h	2000	82800	
5915	h	400	0	
5915	h	1900	28800	
5916	h	300	0	
5916	h	1900	28800	
5917	h	400	0	
5917	h	1900	28800	
5918	h	300	0	
5918	h	2000	28800	
5919	h	300	0	
5919	h	2000	28800	
5920	h	400	0	
5920	h	2000	13989	
5921	h	300	0	
5921	h	2000	8157	
5922	h	200	0	
5922	h	1900	28800	
5923	h	100	0	
5923	h	2000	5231	
5924	h	500	0	
5924	h	2000	54101	
5925	h	300	0	
5925	h	2000	1859	
5926	h	300	0	
5926	h	2000	28800	
5927	h	400	0	
5927	h	2000	49512	
5928	h	100	0	
5928	h	1900	28800	
5929	h	200	0	
5929	h	2000	28800	
5930	h	500	0	
5930	h	2000	28800	
5931	h	200	0	
5931	h	1900	44606	
5932	h	200	0	
5932	h	2000	13677	
5933	h	500	0	
5933	h	2000	28800	
5934	h	100	0	
5934	h	2000	28800	
5935	h	100	0	
5935	h	2000	68807	
5936	h	300	0	
5936	h	1900	28800	
5937	h	100	0	
5937	h	2000	28800	
5938	h	400	0	
5938	h	1900	12613	
5939	h	200	0	
5939	h	2000	80392	
5940	h	500	0	
5940	h	1900	27267	
5941	h	200	0	
5941	h	2000	28800	
5942	h	500	0	
5942	h	1900	63116	
5943	h	500	0	
5943	h	1900	37937	
5944	h	300	0	
5944	h	2000	24798	
5945	h	500	0	
5945	h	1900	82800	
5946	h	100	0	
5946	h	2000	62866	
5947	h	100	0	
5947	h	1900	72061	
5948	h	100	0	
5948	h	2000	28800	
5949	h	200	0	
5949	h	1900	75077	
5950	h	400	0	
5950	h	1900	52017	
5951	h	500	0	
5951	h	1900	51345	
5952	h	300	0	
5952	h	1900	28800	
5953	h	500	0	
5953	h	1900	28800	
5954	h	300	0	
5954	h	1900	28800	
5955	h	200	0	
5955	h	1900	51929	
5956	h	500	0	
5956	h	1900	28800	
5957	h	400	0	
5957	h	1900	28800	
5958	h	300	0	
5958	h	1900	28800	
5959	h	100	0	
5959	h	1900	79076	
5960	h	400	0	
5960	h	2000	28800	
5961	h	400	0	
5961	h	2000	28800	
5962	h	500	0	
5962	h	1900	28800	
5963	h	200	0	
5963	h	2000	79406	
5964	h	500	0	
5964	h	2000	12984	
5965	h	100	0	
5965	h	1900	23148	
5966	h	400	0	
5966	h	1900	28800	
5967	h	500	0	
5967	h	2000	28800	
5968	h	400	0	
5968	h	1900	28800	
5969	h	200	0	
5969	h	2000	28800	
5970	h	300	0	
5970	h	1900	28800	
5971	h	400	0	
5971	h	2000	28800	
5972	h	400	0	
5972	h	1900	847	
5973	h	500	0	
5973	h	2000	18760	
5974	h	400	0	
5974	h	2000	47382	
5975	h	100	0	
5975	h	1900	28800	
5976	h	400	0	
5976	h	1900	28335	
5977	h	500	0	
5977	h	2000	28800	
5978	h	100	0	
5978	h	2000	79334	
5979	h	500	0	
5979	h	2000	59406	
5980	h	500	0	
5980	h	1900	18050	
5981	h	200	0	
5981	h	2000	28800	
5982	h	400	0	
5982	h	2000	28800	
5983	h	300	0	
5983	h	2000	69062	
5984	h	500	0	
5984	h	1900	45910	
5985	h	400	0	
5985	h	2000	20506	
5986	h	200	0	
5986	h	2000	28800	
5987	h	500	0	
5987	h	1900	28800	
5988	h	500	0	
5988	h	2000	58359	
5989	h	400	0	
5989	h	1900	80868	
5990	h	200	0	
5990	h	2000	28800	
5991	h	100	0	
5991	h	2000	82800	
5992	h	500	0	
5992	h	1900	69492	
5993	h	200	0	
5993	h	1900	28800	
5994	h	300	0	
5994	h	1900	58171	
5995	h	300	0	
5995	h	2000	22635	
5996	h	200	0	
5996	h	1900	28800	
5997	h	200	0	
5997	h	2000	28800	
5998	h	300	0	
5998	h	2000	28800	
5999	h	500	0	
5999	h	2000	28800	
6000	h	500	0	
6000	h	2000	28800	
6001	h	300	0	
6001	h	2000	28800	
6002	h	200	0	
6002	h	2000	28800	
6003	h	400	0	
6003	h	1900	28800	
6004	h	300	0	
6004	h	1900	46431	
6005	h	400	0	
6005	h	1900	28800	
6006	h	200	0	
6006	h	2000	50380	
6007	h	200	0	
6007	h	2000	28800	
6008	h	300	0	
6008	h	1900	58581	
6009	h	300	0	
6009	h	2000	28800	
6010	h	100	0	
6010	h	2000	28800	
6011	h	400	0	
6011	h	1900	28800	
6012	h	400	0	
6012	h	1900	28800	
6013	h	400	0	
6013	h	1900	67064	
6014	h	400	0	
6014	h	2000	82800	
6015	h	100	0	
6015	h	2000	34661	
6016	h	100	0	
6016	h	2000	55961	
6017	h	500	0	
6017	h	1900	74711	
6018	h	200	0	
6018	h	2000	19870	
6019	h	200	0	
6019	h	1900	37937	
6020	h	500	0	
6020	h	1900	67171	
6021	h	500	0	
6021	h	1900	8829	
6022	h	500	0	
6022	h	2000	28800	
6023	h	400	0	
6023	h	1900	49298	
6024	h	400	0	
6024	h	1900	6501	
6025	h	500	0	
6025	h	2000	28800	
6026	h	300	0	
6026	h	1900	28800	
6027	h	300	0	
6027	h	1900	28800	
6028	h	100	0	
6028	h	1900	28800	
6029	h	200	0	
6029	h	2000	28800	
6030	h	100	0	
6030	h	2000	55838	
6031	h	300	0	
6031	h	2000	28800	
6032	h	500	0	
6032	h	2000	35303	
6033	h	300	0	
6033	h	2000	28800	
6034	h	200	0	
6034	h	2000	28800	
6035	h	100	0	
6035	h	1900	43522	
6036	h	500	0	
6036	h	2000	28800	
6037	h	200	0	
6037	h	1900	28800	
6038	h	300	0	
6038	h	2000	28800	
6039	h	200	0	
6039	h	2000	34814	
6040	h	200	0	
6040	h	2000	67872	
6041	h	400	0	
6041	h	1900	2778	
6042	h	100	0	
6042	h	1900	3328	
6043	h	500	0	
6043	h	1900	28800	
6044	h	400	0	
6044	h	1900	8533	
6045	h	300	0	
6045	h	1900	19745	
6046	h	300	0	
6046	h	1900	74098	
6047	h	100	0	
6047	h	2000	82800	
6048	h	500	0	
6048	h	1900	50222	
6049	h	400	0	
6049	h	1900	31887	
6050	h	500	0	
6050	h	2000	71909	
6051	h	300	0	
6051	h	2000	46718	
6052	h	300	0	
6052	h	2000	29082	
6053	h	500	0	
6053	h	1900	11469	
6054	h	200	0	
6054	h	1900	28800	
6055	h	300	0	
6055	h	2000	21235	
6056	h	100	0	
6056	h	1900	11244	
6057	h	400	0	
6057	h	2000	28800	
6058	h	500	0	
6058	h	1900	3455	
6059	h	100	0	
6059	h	2000	28800	
6060	h	200	0	
6060	h	2000	28800	
6061	h	100	0	
6061	h	2000	15509	
6062	h	400	0	
6062	h	2000	40304	
6063	h	500	0	
6063	h	1900	21224	
6064	h	200	0	
6064	h	2000	28800	
6065	h	300	0	
6065	h	1900	70707	
6066	h	100	0	
6066	h	2000	28800	
6067	h	500	0	
6067	h	2000	76024	
6068	h	500	0	
6068	h	2000	55236	
6069	h	200	0	
6069	h	2000	28800	
6070	h	200	0	
6070	h	1900	624	
6071	h	100	0	
6071	h	1900	10629	
6072	h	400	0	
6072	h	2000	48095	
6073	h	400	0	
6073	h	2000	28800	
6074	h	200	0	
6074	h	2000	31258	
6075	h	300	0	
6075	h	2000	28800	
6076	h	300	0	
6076	h	2000	28800	
6077	h	100	0	
6077	h	2000	28800	
6078	h	200	0	
6078	h	1900	70677	
6079	h	200	0	
6079	h	2000	29752	
6080	h	300	0	
6080	h	2000	10885	
6081	h	300	0	
6081	h	1900	71781	
6082	h	300	0	
6082	h	2000	76341	
6083	h	200	0	
6083	h	1900	28800	
6084	h	200	0	
6084	h	2000	28800	
6085	h	100	0	
6085	h	1900	28800	
6086	h	400	0	
6086	h	1900	28800	
6087	h	300	0	
6087	h	1900	28800	
6088	h	300	0	
6088	h	1900	28800	
6089	h	100	0	
6089	h	1900	28800	
6090	h	200	0	
6090	h	2000	82780	
6091	h	200	0	
6091	h	2000	28800	
6092	h	400	0	
6092	h	2000	82800	
6093	h	400	0	
6093	h	2000	28800	
6094	h	500	0	
6094	h	1900	28800	
6095	h	500	0	
6095	h	2000	28800	
6096	h	400	0	
6096	h	2000	28800	
6097	h	300	0	
6097	h	1900	28800	
6098	h	100	0	
6098	h	1900	28800	
6099	h	200	0	
6099	h	2000	28800	
6100	h	300	0	
6100	h	1900	28800	
6101	h	400	0	
6101	h	2000	63636	
6102	h	400	0	
6102	h	2000	28800	
6103	h	500	0	
6103	h	2000	28691	
6104	h	300	0	
6104	h	2000	28800	
6105	h	100	0	
6105	h	2000	28800	
6106	h	200	0	
6106	h	1900	63812	
6107	h	500	0	
6107	h	2000	28800	
6108	h	300	0	
6108	h	2000	11838	
6109	h	200	0	
6109	h	1900	17092	
6110	h	500	0	
6110	h	2000	63544	
6111	h	400	0	
6111	h	1900	82800	
6112	h	100	0	
6112	h	2000	28403	
6113	h	100	0	
6113	h	1900	31206	
6114	h	300	0	
6114	h	2000	31832	
6115	h	500	0	
6115	h	2000	59764	
6116	h	100	0	
6116	h	2000	8965	
6117	h	200	0	
6117	h	2000	28800	
6118	h	300	0	
6118	h	2000	50277	
6119	h	200	0	
6119	h	2000	70909	
6120	h	400	0	
6120	h	1900	6213	
6121	h	100	0	
6121	h	2000	34359	
6122	h	300	0	
6122	h	1900	28800	
6123	h	400	0	
6123	h	2000	28800	
6124	h	500	0	
6124	h	1900	43345	
6125	h	300	0	
6125	h	2000	28800	
6126	h	500	0	
6126	h	2000	28800	
6127	h	300	0	
6127	h	1900	28800	
6128	h	300	0	
6128	h	2000	28800	
6129	h	100	0	
6129	h	2000	884	
6130	h	300	0	
6130	h	1900	73156	
6131	h	100	0	
6131	h	1900	28800	
6132	h	200	0	
6132	h	2000	28800	
6133	h	300	0	
6133	h	2000	28800	
6134	h	400	0	
6134	h	1900	28800	
6135	h	300	0	
6135	h	2000	61122	
6136	h	500	0	
6136	h	2000	72628	
6137	h	300	0	
6137	h	2000	28800	
6138	h	500	0	
6138	h	1900	28800	
6139	h	200	0	
6139	h	1900	48175	
6140	h	200	0	
6140	h	2000	28800	
6141	h	100	0	
6141	h	1900	28800	
6142	h	400	0	
6142	h	1900	18964	
6143	h	100	0	
6143	h	2000	4390	
6144	h	200	0	
6144	h	1900	28800	
6145	h	200	0	
